market_id,model_id,type_class,name,short_name,brand,baumuster,class,body,model_year,product_group,all_terrain,currency,net_price,price,steering_position
de_DE,2142081,S214,E 300 de T-Modell mit EQ Hybrid Technologie,E 300 de T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,2142081,E-Klasse,T-Modell,805,PKW,False,EUR,62600.0,74494.0,LEFT
de_DE,2142091,S214,E 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,E 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,2142091,E-Klasse,T-Modell,805,PKW,False,EUR,64900.0,77231.0,LEFT
de_DE,2142191,S214,E 300 de 4MATIC T-Modell All-Terrain mit EQ Hybrid Technologie,E 300 de 4MATIC T-Modell All-Terrain mit EQ Hybrid Technologie,Mercedes-Benz,2142191,E-Klasse,T-Modell,805,PKW,True,EUR,68700.0,81753.0,LEFT
de_DE,2142541,S214,E 300 e T-Modell mit EQ Hybrid Technologie,E 300 e T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,2142541,E-Klasse,T-Modell,805,PKW,False,EUR,61000.0,72590.0,LEFT
de_DE,2437011,H243,EQA 250,EQA 250,Mercedes-Benz,2437011,EQA,Offroader,805,PKW,False,EUR,42670.0,50777.3,LEFT
de_DE,2437021,H243,EQA 250+,EQA 250+,Mercedes-Benz,2437021,EQA,Offroader,805,PKW,False,EUR,43870.0,52205.3,LEFT
de_DE,2437081,H243,EQA 300 4MATIC,EQA 300 4MATIC,Mercedes-Benz,2437081,EQA,Offroader,805,PKW,False,EUR,44975.0,53520.25,LEFT
de_DE,2437121,H243,EQA 350 4MATIC,EQA 350 4MATIC,Mercedes-Benz,2437121,EQA,Offroader,805,PKW,False,EUR,47415.0,56423.85,LEFT
de_DE,2436021,X243,EQB 250+,EQB 250+,Mercedes-Benz,2436021,EQB,Offroader,805,PKW,False,EUR,44970.0,53514.3,LEFT
de_DE,2436081,X243,EQB 300 4MATIC,EQB 300 4MATIC,Mercedes-Benz,2436081,EQB,Offroader,805,PKW,False,EUR,46655.0,55519.45,LEFT
de_DE,2436121,X243,EQB 350 4MATIC,EQB 350 4MATIC,Mercedes-Benz,2436121,EQB,Offroader,805,PKW,False,EUR,48905.0,58196.95,LEFT
de_DE,2946111,X294,EQE 300 SUV,EQE 300 SUV,Mercedes-Benz,2946111,EQE,Offroader,805,PKW,False,EUR,70150.0,83478.5,LEFT
de_DE,2946211,X294,EQE 350+ SUV,EQE 350+ SUV,Mercedes-Benz,2946211,EQE,Offroader,805,PKW,False,EUR,72950.0,86810.5,LEFT
de_DE,2946121,X294,EQE 350 4MATIC SUV,EQE 350 4MATIC SUV,Mercedes-Benz,2946121,EQE,Offroader,805,PKW,False,EUR,75250.0,89547.5,LEFT
de_DE,2946221,X294,EQE 500 4MATIC SUV,EQE 500 4MATIC SUV,Mercedes-Benz,2946221,EQE,Offroader,805,PKW,False,EUR,83900.0,99841.0,LEFT
de_DE,2966231,X296,EQS 450+ SUV,EQS 450+ SUV,Mercedes-Benz,2966231,EQS,Offroader,805,PKW,False,EUR,93110.0,110800.9,LEFT
de_DE,2966241,X296,EQS 450 4MATIC SUV,EQS 450 4MATIC SUV,Mercedes-Benz,2966241,EQS,Offroader,805,PKW,False,EUR,96310.0,114608.9,LEFT
de_DE,2966341,X296,EQS 500 4MATIC SUV,EQS 500 4MATIC SUV,Mercedes-Benz,2966341,EQS,Offroader,805,PKW,False,EUR,104660.0,124545.4,LEFT
de_DE,2966441,X296,EQS 580 4MATIC SUV,EQS 580 4MATIC SUV,Mercedes-Benz,2966441,EQS,Offroader,805,PKW,False,EUR,124305.0,147922.95,LEFT
de_DE,2946321,X294,Mercedes-AMG EQE 43 4MATIC SUV,Mercedes-AMG EQE 43 4MATIC SUV,Mercedes-AMG,2946321,EQE,Offroader,805,PKW,False,EUR,104975.0,124920.25,LEFT
